Domain Code,Domain,Area Code (M49),i,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7007,July,2019,2019,°C,2.052,E,Estimated value,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7008,August,2019,2019,°C,1.869,E,Estimated value,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7009,September,2019,2019,°C,1.264,E,Estimated value,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7010,October,2019,2019,°C,1.802,E,Estimated value,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7011,November,2019,2019,°C,0.904,E,Estimated value,,,,,,,
ET,Temperature change,724,Spain,7271,Temperature change,7012,December,2019,2019,°C,2.373,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7001,January,2019,2019,°C,1.046,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7002,February,2019,2019,°C,1.86,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7003,March,2019,2019,°C,1.607,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7004,April,2019,2019,°C,1.041,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7005,May,2019,2019,°C,1.775,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7006,June,2019,2019,°C,1.958,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7007,July,2019,2019,°C,1.705,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7008,August,2019,2019,°C,1.007,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7009,September,2019,2019,°C,0.812,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7010,October,2019,2019,°C,0.402,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7011,November,2019,2019,°C,1.412,E,Estimated value,,,,,,,
ET,Temperature change,144,Sri Lanka,7271,Temperature change,7012,December,2019,2019,°C,1.79,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7001,January,2019,2019,°C,1.853,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7002,February,2019,2019,°C,1.318,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7003,March,2019,2019,°C,-0.131,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7004,April,2019,2019,°C,0.739,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7005,May,2019,2019,°C,1.575,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7006,June,2019,2019,°C,0.578,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7007,July,2019,2019,°C,1.373,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7008,August,2019,2019,°C,0.365,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7009,September,2019,2019,°C,0.853,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7010,October,2019,2019,°C,0.177,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7011,November,2019,2019,°C,0.976,E,Estimated value,,,,,,,
ET,Temperature change,729,Sudan,7271,Temperature change,7012,December,2019,2019,°C,0.489,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7001,January,2019,2019,°C,1.315,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7002,February,2019,2019,°C,1.419,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7003,March,2019,2019,°C,1.828,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7004,April,2019,2019,°C,1.674,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7005,May,2019,2019,°C,1.71,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7006,June,2019,2019,°C,1.978,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7007,July,2019,2019,°C,1.708,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7008,August,2019,2019,°C,1.665,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7009,September,2019,2019,°C,2.218,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7010,October,2019,2019,°C,1.606,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7011,November,2019,2019,°C,1.978,E,Estimated value,,,,,,,
ET,Temperature change,740,Suriname,7271,Temperature change,7012,December,2019,2019,°C,1.808,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7001,January,2019,2019,°C,4.687,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7002,February,2019,2019,°C,3.924,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7003,March,2019,2019,°C,2.359,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7004,April,2019,2019,°C,7.093,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7005,May,2019,2019,°C,1.582,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7006,June,2019,2019,°C,1.903,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7007,July,2019,2019,°C,1.823,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7008,August,2019,2019,°C,0.906,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7009,September,2019,2019,°C,2.088,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7010,October,2019,2019,°C,0.536,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7011,November,2019,2019,°C,1.861,E,Estimated value,,,,,,,
ET,Temperature change,744,Svalbard and Jan Mayen Islands,7271,Temperature change,7012,December,2019,2019,°C,1.785,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7001,January,2019,2019,°C,0.982,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7002,February,2019,2019,°C,4.715,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7003,March,2019,2019,°C,2.335,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7004,April,2019,2019,°C,3.266,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7005,May,2019,2019,°C,0.715,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7006,June,2019,2019,°C,1.79,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7007,July,2019,2019,°C,0.925,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7008,August,2019,2019,°C,1.693,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7009,September,2019,2019,°C,0.749,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7010,October,2019,2019,°C,-0.564,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7011,November,2019,2019,°C,0.163,E,Estimated value,,,,,,,
ET,Temperature change,752,Sweden,7271,Temperature change,7012,December,2019,2019,°C,4.047,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7001,January,2019,2019,°C,0.264,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7002,February,2019,2019,°C,3.278,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7003,March,2019,2019,°C,2.644,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7004,April,2019,2019,°C,1.496,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7005,May,2019,2019,°C,-1.163,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7006,June,2019,2019,°C,4.113,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7007,July,2019,2019,°C,3.153,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7008,August,2019,2019,°C,2.826,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7009,September,2019,2019,°C,1.422,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7010,October,2019,2019,°C,2.773,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7011,November,2019,2019,°C,1.201,E,Estimated value,,,,,,,
ET,Temperature change,756,Switzerland,7271,Temperature change,7012,December,2019,2019,°C,3.091,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7001,January,2019,2019,°C,1.017,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7002,February,2019,2019,°C,1.144,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7003,March,2019,2019,°C,0.279,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7004,April,2019,2019,°C,-0.635,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7005,May,2019,2019,°C,2.93,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7006,June,2019,2019,°C,3.044,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7007,July,2019,2019,°C,1.192,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7008,August,2019,2019,°C,2.021,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7009,September,2019,2019,°C,1.782,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7010,October,2019,2019,°C,2.861,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7011,November,2019,2019,°C,1.921,E,Estimated value,,,,,,,
ET,Temperature change,760,Syrian Arab Republic,7271,Temperature change,7012,December,2019,2019,°C,1.839,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7001,January,2019,2019,°C,2.709,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7002,February,2019,2019,°C,1.716,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7003,March,2019,2019,°C,1.987,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7004,April,2019,2019,°C,1.987,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7005,May,2019,2019,°C,1.369,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7006,June,2019,2019,°C,-0.538,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7007,July,2019,2019,°C,2.543,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7008,August,2019,2019,°C,1.079,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7009,September,2019,2019,°C,1.48,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7010,October,2019,2019,°C,1.439,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7011,November,2019,2019,°C,-0.17,E,Estimated value,,,,,,,
ET,Temperature change,762,Tajikistan,7271,Temperature change,7012,December,2019,2019,°C,1.971,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7001,January,2019,2019,°C,2.233,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7002,February,2019,2019,°C,2.388,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7003,March,2019,2019,°C,1.685,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7004,April,2019,2019,°C,2.204,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7005,May,2019,2019,°C,1.731,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7006,June,2019,2019,°C,1.655,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7007,July,2019,2019,°C,1.419,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7008,August,2019,2019,°C,0.815,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7009,September,2019,2019,°C,0.872,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7010,October,2019,2019,°C,1.691,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7011,November,2019,2019,°C,1.812,E,Estimated value,,,,,,,
ET,Temperature change,764,Thailand,7271,Temperature change,7012,December,2019,2019,°C,1.269,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7001,January,2019,2019,°C,1.371,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7002,February,2019,2019,°C,2.046,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7003,March,2019,2019,°C,1.576,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7004,April,2019,2019,°C,1.34,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7005,May,2019,2019,°C,1.347,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7006,June,2019,2019,°C,0.995,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7007,July,2019,2019,°C,0.899,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7008,August,2019,2019,°C,0.362,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7009,September,2019,2019,°C,-0.284,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7010,October,2019,2019,°C,-0.33,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7011,November,2019,2019,°C,1.068,E,Estimated value,,,,,,,
ET,Temperature change,626,Timor-Leste,7271,Temperature change,7012,December,2019,2019,°C,2.348,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7001,January,2019,2019,°C,1.886,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7002,February,2019,2019,°C,1.671,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7003,March,2019,2019,°C,1.646,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7004,April,2019,2019,°C,1.91,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7005,May,2019,2019,°C,1.335,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7006,June,2019,2019,°C,1.213,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7007,July,2019,2019,°C,1.554,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7008,August,2019,2019,°C,1.561,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7009,September,2019,2019,°C,1.229,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7010,October,2019,2019,°C,0.556,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7011,November,2019,2019,°C,1.469,E,Estimated value,,,,,,,
ET,Temperature change,768,Togo,7271,Temperature change,7012,December,2019,2019,°C,1.45,E,Estimated value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7001,January,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7002,February,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7003,March,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7004,April,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7005,May,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7006,June,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7007,July,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,772,Tokelau,7271,Temperature change,7008,August,2019,2019,°C,,O,Missing value,,,,,,,
